date,category,region,sales,income
2025-02-10,flowers,kansk,200,199474
2025-02-11,mushrooms,krasnoyarsk,203,113166
2025-02-11,mushrooms,irkutsk,198,92592
2025-02-11,mushrooms,kansk,198,98728
2025-02-11,fruits,krasnoyarsk,200,60688
2025-02-11,fruits,irkutsk,200,60596
2025-02-11,fruits,kansk,200,55350
2025-02-11,vegetables,krasnoyarsk,199,40862
2025-02-11,vegetables,irkutsk,199,44709
2025-02-11,vegetables,kansk,199,41489
2025-02-11,greens,krasnoyarsk,200,32424
2025-02-11,greens,irkutsk,197,26750
2025-02-11,greens,kansk,199,27905
2025-02-11,flowers,krasnoyarsk,201,133023
2025-02-11,flowers,irkutsk,202,130344
2025-02-11,flowers,kansk,202,142381
2025-02-12,mushrooms,krasnoyarsk,202,114020
2025-02-12,mushrooms,irkutsk,196,90930
2025-02-12,mushrooms,kansk,201,109498
2025-02-12,fruits,krasnoyarsk,197,55069
2025-02-12,fruits,irkutsk,198,65835
2025-02-12,fruits,kansk,198,53218
2025-02-12,vegetables,krasnoyarsk,195,40589
2025-02-12,vegetables,irkutsk,201,33665
2025-02-12,vegetables,kansk,197,38992
2025-02-12,greens,krasnoyarsk,200,28856
2025-02-12,greens,irkutsk,200,31016
2025-02-12,greens,kansk,199,30138
2025-02-12,flowers,krasnoyarsk,202,160723
2025-02-12,flowers,irkutsk,204,184246
2025-02-12,flowers,kansk,199,139881
2025-02-13,mushrooms,krasnoyarsk,200,98354
2025-02-13,mushrooms,irkutsk,198,85363
2025-02-13,mushrooms,kansk,202,92770
2025-02-13,fruits,krasnoyarsk,204,51650
2025-02-13,fruits,irkutsk,196,57067
2025-02-13,fruits,kansk,204,63721
2025-02-13,vegetables,krasnoyarsk,201,38913
2025-02-13,vegetables,irkutsk,196,41083
2025-02-13,vegetables,kansk,201,41520
2025-02-13,greens,krasnoyarsk,200,34640
2025-02-13,greens,irkutsk,199,26711
2025-02-13,greens,kansk,200,27210
2025-02-13,flowers,krasnoyarsk,198,156574
2025-02-13,flowers,irkutsk,197,180698
2025-02-13,flowers,kansk,203,150337
2025-02-14,mushrooms,krasnoyarsk,201,96345
2025-02-14,mushrooms,irkutsk,200,99534
2025-02-14,mushrooms,kansk,202,101240
2025-02-14,fruits,krasnoyarsk,195,63685
2025-02-14,fruits,irkutsk,201,60149
2025-02-14,fruits,kansk,200,55748
2025-02-14,vegetables,krasnoyarsk,200,40578
2025-02-14,vegetables,irkutsk,197,33190
2025-02-14,vegetables,kansk,197,40178
2025-02-14,greens,krasnoyarsk,199,32719
2025-02-14,greens,irkutsk,198,28056
2025-02-14,greens,kansk,199,27993
2025-02-14,flowers,krasnoyarsk,198,176350
2025-02-14,flowers,irkutsk,199,166117
2025-02-14,flowers,kansk,201,142316
2025-02-15,mushrooms,krasnoyarsk,198,88246
2025-02-15,mushrooms,irkutsk,201,120021
2025-02-15,mushrooms,kansk,198,110422
2025-02-15,fruits,krasnoyarsk,200,53734
2025-02-15,fruits,irkutsk,199,72376
2025-02-15,fruits,kansk,196,59711
2025-02-15,vegetables,krasnoyarsk,196,41736
2025-02-15,vegetables,irkutsk,198,34592
2025-02-15,vegetables,kansk,200,42960
2025-02-15,greens,krasnoyarsk,198,30113
2025-02-15,greens,irkutsk,198,27741
2025-02-15,greens,kansk,201,30017
2025-02-15,flowers,krasnoyarsk,196,149849
2025-02-15,flowers,irkutsk,202,140155
2025-02-15,flowers,kansk,202,149659
2025-02-16,mushrooms,krasnoyarsk,202,98965
2025-02-16,mushrooms,irkutsk,196,105742
2025-02-16,mushrooms,kansk,201,97587
2025-02-16,fruits,krasnoyarsk,199,57391
2025-02-16,fruits,irkutsk,201,54241
2025-02-16,fruits,kansk,199,59616
2025-02-16,vegetables,krasnoyarsk,200,35822
2025-02-16,vegetables,irkutsk,198,47460
2025-02-16,vegetables,kansk,202,43815
2025-02-16,greens,krasnoyarsk,198,25286
2025-02-16,greens,irkutsk,198,30581
2025-02-16,greens,kansk,200,32560
2025-02-16,flowers,krasnoyarsk,200,139882
2025-02-16,flowers,irkutsk,200,159682
2025-02-16,flowers,kansk,200,180254
2025-02-17,mushrooms,krasnoyarsk,197,101165
2025-02-17,mushrooms,irkutsk,197,104297
2025-02-17,mushrooms,kansk,202,86918
2025-02-17,fruits,krasnoyarsk,200,53758
2025-02-17,fruits,irkutsk,198,61871
2025-02-17,fruits,kansk,199,61337
2025-02-17,vegetables,krasnoyarsk,196,42063
2025-02-17,vegetables,irkutsk,203,40855
2025-02-17,vegetables,kansk,196,36346
2025-02-17,greens,krasnoyarsk,199,26076
2025-02-17,greens,irkutsk,197,26015
2025-02-17,greens,kansk,199,30556
2025-02-17,flowers,krasnoyarsk,200,143394
2025-02-17,flowers,irkutsk,202,181472
2025-02-17,flowers,kansk,199,139059
2025-02-18,mushrooms,krasnoyarsk,199,79416
2025-02-18,mushrooms,irkutsk,197,92972
2025-02-18,mushrooms,kansk,199,101529
2025-02-18,fruits,krasnoyarsk,196,48551
2025-02-18,fruits,irkutsk,200,61014
2025-02-18,fruits,kansk,200,55422
2025-02-18,vegetables,krasnoyarsk,201,40513
2025-02-18,vegetables,irkutsk,196,37665
2025-02-18,vegetables,kansk,199,37392
2025-02-18,greens,krasnoyarsk,201,24483
2025-02-18,greens,irkutsk,196,24872
2025-02-18,greens,kansk,198,35174
2025-02-18,flowers,krasnoyarsk,199,152738
2025-02-18,flowers,irkutsk,198,158865
2025-02-18,flowers,kansk,202,158216
2025-02-19,mushrooms,krasnoyarsk,202,94641
2025-02-19,mushrooms,irkutsk,198,94271
2025-02-19,mushrooms,kansk,197,84274
2025-02-19,fruits,krasnoyarsk,199,65031
2025-02-19,fruits,irkutsk,200,54336
2025-02-19,fruits,kansk,201,70858
2025-02-19,vegetables,krasnoyarsk,198,35865
2025-02-19,vegetables,irkutsk,198,40984
2025-02-19,vegetables,kansk,197,40188
2025-02-19,greens,krasnoyarsk,197,29955
2025-02-19,greens,irkutsk,197,32140
2025-02-19,greens,kansk,195,32108
2025-02-19,flowers,krasnoyarsk,201,167455
2025-02-19,flowers,irkutsk,198,120257
2025-02-19,flowers,kansk,198,156138
2025-02-20,mushrooms,krasnoyarsk,199,88425
2025-02-20,mushrooms,irkutsk,197,102449
2025-02-20,mushrooms,kansk,200,104652
2025-02-20,fruits,krasnoyarsk,199,66800
2025-02-20,fruits,irkutsk,202,53871
2025-02-20,fruits,kansk,204,59004
2025-02-20,vegetables,krasnoyarsk,198,40445
2025-02-20,vegetables,irkutsk,197,37487
2025-02-20,vegetables,kansk,198,37418
2025-02-20,greens,krasnoyarsk,200,31144
2025-02-20,greens,irkutsk,199,28160
2025-02-20,greens,kansk,203,29213
2025-02-20,flowers,krasnoyarsk,202,170819
2025-02-20,flowers,irkutsk,198,157865
2025-02-20,flowers,kansk,197,150791
2025-02-21,mushrooms,krasnoyarsk,199,97418
2025-02-21,mushrooms,irkutsk,199,91623
2025-02-21,mushrooms,kansk,202,110710
2025-02-21,fruits,krasnoyarsk,195,64849
2025-02-21,fruits,irkutsk,198,58819
2025-02-21,fruits,kansk,200,62220
2025-02-21,vegetables,krasnoyarsk,201,25671
2025-02-21,vegetables,irkutsk,197,40113
2025-02-21,vegetables,kansk,201,36919
2025-02-21,greens,krasnoyarsk,202,26318
2025-02-21,greens,irkutsk,198,25355
2025-02-21,greens,kansk,199,32904
2025-02-21,flowers,krasnoyarsk,199,150764
2025-02-21,flowers,irkutsk,204,144436
2025-02-21,flowers,kansk,202,146605
2025-02-22,mushrooms,krasnoyarsk,201,97762
2025-02-22,mushrooms,irkutsk,199,97388
2025-02-22,mushrooms,kansk,201,117701
2025-02-22,fruits,krasnoyarsk,200,58162
2025-02-22,fruits,irkutsk,196,57600
2025-02-22,fruits,kansk,201,59415
2025-02-22,vegetables,krasnoyarsk,202,39074
2025-02-22,vegetables,irkutsk,204,45865
2025-02-22,vegetables,kansk,199,41332
2025-02-22,greens,krasnoyarsk,201,31412
2025-02-22,greens,irkutsk,198,31444
2025-02-22,greens,kansk,199,31016
2025-02-22,flowers,krasnoyarsk,201,163907
2025-02-22,flowers,irkutsk,195,133495
2025-02-22,flowers,kansk,201,173869
2025-02-23,mushrooms,krasnoyarsk,199,89643
2025-02-23,mushrooms,irkutsk,197,90202
2025-02-23,mushrooms,kansk,200,118300
2025-02-23,fruits,krasnoyarsk,199,59429
2025-02-23,fruits,irkutsk,201,61463
2025-02-23,fruits,kansk,204,64364
2025-02-23,vegetables,krasnoyarsk,200,41870
2025-02-23,vegetables,irkutsk,202,39321
2025-02-23,vegetables,kansk,202,34806
2025-02-23,greens,krasnoyarsk,201,30893
2025-02-23,greens,irkutsk,201,33084
2025-02-23,greens,kansk,200,29695
2025-02-23,flowers,krasnoyarsk,199,156692
2025-02-23,flowers,irkutsk,198,163953
2025-02-23,flowers,kansk,199,180745
2025-02-24,mushrooms,krasnoyarsk,199,105563
2025-02-24,mushrooms,irkutsk,202,93160
2025-02-24,mushrooms,kansk,199,103430
2025-02-24,fruits,krasnoyarsk,205,56012
2025-02-24,fruits,irkutsk,197,65126
2025-02-24,fruits,kansk,197,64606
2025-02-24,vegetables,krasnoyarsk,196,37681
2025-02-24,vegetables,irkutsk,196,46034
2025-02-24,vegetables,kansk,198,44096
2025-02-24,greens,krasnoyarsk,202,25482
2025-02-24,greens,irkutsk,200,31860
2025-02-24,greens,kansk,196,32485
2025-02-24,flowers,krasnoyarsk,196,160390
2025-02-24,flowers,irkutsk,201,198445
2025-02-24,flowers,kansk,199,159773
2025-02-25,mushrooms,krasnoyarsk,201,88600
2025-02-25,mushrooms,irkutsk,195,105030
2025-02-25,mushrooms,kansk,201,91750
2025-02-25,fruits,krasnoyarsk,204,64519
2025-02-25,fruits,irkutsk,202,54701
2025-02-25,fruits,kansk,200,55955
2025-02-25,vegetables,krasnoyarsk,200,35844
2025-02-25,vegetables,irkutsk,198,42372
2025-02-25,vegetables,kansk,202,39418
2025-02-25,greens,krasnoyarsk,201,31751
2025-02-25,greens,irkutsk,201,30556
2025-02-25,greens,kansk,199,26305
2025-02-25,flowers,krasnoyarsk,199,148163
2025-02-25,flowers,irkutsk,199,118518
2025-02-25,flowers,kansk,198,174414
2025-02-26,mushrooms,krasnoyarsk,199,109457
2025-02-26,mushrooms,irkutsk,201,104017
2025-02-26,mushrooms,kansk,204,94529
2025-02-26,fruits,krasnoyarsk,200,56928
2025-02-26,fruits,irkutsk,198,53525
2025-02-26,fruits,kansk,199,56237
2025-02-26,vegetables,krasnoyarsk,203,36809
2025-02-26,vegetables,irkutsk,199,44249
2025-02-26,vegetables,kansk,200,40320
2025-02-26,greens,krasnoyarsk,201,30270
2025-02-26,greens,irkutsk,197,28783
2025-02-26,greens,kansk,202,31930
2025-02-26,flowers,krasnoyarsk,199,166803
2025-02-26,flowers,irkutsk,202,180703
2025-02-26,flowers,kansk,200,126730
2025-02-27,mushrooms,krasnoyarsk,200,95040
2025-02-27,mushrooms,irkutsk,201,97782
2025-02-27,mushrooms,kansk,202,99499
2025-02-27,fruits,krasnoyarsk,198,61233
2025-02-27,fruits,irkutsk,202,63436
2025-02-27,fruits,kansk,200,60388
2025-02-27,vegetables,krasnoyarsk,201,33977
2025-02-27,vegetables,irkutsk,197,35838
2025-02-27,vegetables,kansk,202,37535
2025-02-27,greens,krasnoyarsk,198,29799
2025-02-27,greens,irkutsk,200,29777
2025-02-27,greens,kansk,201,38815
2025-02-27,flowers,krasnoyarsk,199,104562
2025-02-27,flowers,irkutsk,197,169154
2025-02-27,flowers,kansk,203,175521
2025-02-28,mushrooms,krasnoyarsk,197,92597
2025-02-28,mushrooms,irkutsk,198,102742
2025-02-28,mushrooms,kansk,200,89650
2025-02-28,fruits,krasnoyarsk,200,63341
2025-02-28,fruits,irkutsk,200,64858
2025-02-28,fruits,kansk,203,61803
2025-02-28,vegetables,krasnoyarsk,202,37473
2025-02-28,vegetables,irkutsk,200,42012
2025-02-28,vegetables,kansk,199,44110
2025-02-28,greens,krasnoyarsk,202,30463
2025-02-28,greens,irkutsk,202,31760
2025-02-28,greens,kansk,203,30795
2025-02-28,flowers,krasnoyarsk,197,136639
2025-02-28,flowers,irkutsk,198,149533
2025-02-28,flowers,kansk,200,202222
2025-03-01,mushrooms,krasnoyarsk,199,106142
2025-03-01,mushrooms,irkutsk,199,106194
2025-03-01,mushrooms,kansk,202,97083
2025-03-01,fruits,krasnoyarsk,198,59784
2025-03-01,fruits,irkutsk,199,65045
2025-03-01,fruits,kansk,198,60677
2025-03-01,vegetables,krasnoyarsk,201,39540
2025-03-01,vegetables,irkutsk,198,41187
2025-03-01,vegetables,kansk,203,43551
2025-03-01,greens,krasnoyarsk,198,32121
2025-03-01,greens,irkutsk,197,31090
2025-03-01,greens,kansk,204,28186
2025-03-01,flowers,krasnoyarsk,205,167204
2025-03-01,flowers,irkutsk,197,176712
2025-03-01,flowers,kansk,198,188992
2025-03-02,mushrooms,krasnoyarsk,202,89437
2025-03-02,mushrooms,irkutsk,198,108603
2025-03-02,mushrooms,kansk,200,101910
2025-03-02,fruits,krasnoyarsk,199,59972
2025-03-02,fruits,irkutsk,202,57822
2025-03-02,fruits,kansk,196,49895
2025-03-02,vegetables,krasnoyarsk,198,45902
2025-03-02,vegetables,irkutsk,202,37670
2025-03-02,vegetables,kansk,199,42984
2025-03-02,greens,krasnoyarsk,201,26747
2025-03-02,greens,irkutsk,202,34214
2025-03-02,greens,kansk,197,25194
2025-03-02,flowers,krasnoyarsk,201,164998
2025-03-02,flowers,irkutsk,201,150818
2025-03-02,flowers,kansk,200,172326
2025-03-03,mushrooms,krasnoyarsk,197,98697
2025-03-03,mushrooms,irkutsk,199,96704
2025-03-03,mushrooms,kansk,200,105483
2025-03-03,fruits,krasnoyarsk,199,49535
2025-03-03,fruits,irkutsk,204,62256
2025-03-03,fruits,kansk,198,53044
2025-03-03,vegetables,krasnoyarsk,196,40611
2025-03-03,vegetables,irkutsk,199,38828
2025-03-03,vegetables,kansk,199,37712
2025-03-03,greens,krasnoyarsk,204,30308
2025-03-03,greens,irkutsk,196,26561
2025-03-03,greens,kansk,195,28495
2025-03-03,flowers,krasnoyarsk,195,125812
2025-03-03,flowers,irkutsk,199,142949
2025-03-03,flowers,kansk,203,170083
2025-03-04,mushrooms,krasnoyarsk,201,118405
2025-03-04,mushrooms,irkutsk,199,98091
2025-03-04,mushrooms,kansk,203,90769
2025-03-04,fruits,krasnoyarsk,198,54729
2025-03-04,fruits,irkutsk,199,52609
2025-03-04,fruits,kansk,202,69389
2025-03-04,vegetables,krasnoyarsk,200,41048
2025-03-04,vegetables,irkutsk,201,41588
2025-03-04,vegetables,kansk,199,35680
2025-03-04,greens,krasnoyarsk,202,34461
2025-03-04,greens,irkutsk,197,30743
2025-03-04,greens,kansk,201,28373
2025-03-04,flowers,krasnoyarsk,200,172116
2025-03-04,flowers,irkutsk,200,165036
2025-03-04,flowers,kansk,198,152141
2025-03-05,mushrooms,krasnoyarsk,200,94270
2025-03-05,mushrooms,irkutsk,199,100339
2025-03-05,mushrooms,kansk,200,100416
2025-03-05,fruits,krasnoyarsk,200,64817
2025-03-05,fruits,irkutsk,199,60838
2025-03-05,fruits,kansk,201,66631
2025-03-05,vegetables,krasnoyarsk,197,44417
2025-03-05,vegetables,irkutsk,202,42409
2025-03-05,vegetables,kansk,198,43068
2025-03-05,greens,krasnoyarsk,201,30642
2025-03-05,greens,irkutsk,196,32381
2025-03-05,greens,kansk,202,27389
2025-03-05,flowers,krasnoyarsk,201,172546
2025-03-05,flowers,irkutsk,196,144183
2025-03-05,flowers,kansk,202,164777
2025-03-06,mushrooms,krasnoyarsk,199,91352
2025-03-06,mushrooms,irkutsk,198,79510
2025-03-06,mushrooms,kansk,201,90914
2025-03-06,fruits,krasnoyarsk,200,51924
2025-03-06,fruits,irkutsk,199,58372
2025-03-06,fruits,kansk,197,60869
2025-03-06,vegetables,krasnoyarsk,197,42575
2025-03-06,vegetables,irkutsk,202,34671
2025-03-06,vegetables,kansk,201,44710
2025-03-06,greens,krasnoyarsk,199,28922
2025-03-06,greens,irkutsk,200,23572
2025-03-06,greens,kansk,200,31592
2025-03-06,flowers,krasnoyarsk,202,144062
2025-03-06,flowers,irkutsk,202,129605
2025-03-06,flowers,kansk,197,157928
2025-03-07,mushrooms,krasnoyarsk,198,110228
2025-03-07,mushrooms,irkutsk,199,97513
2025-03-07,mushrooms,kansk,203,103391
2025-03-07,fruits,krasnoyarsk,203,58837
2025-03-07,fruits,irkutsk,196,64025
2025-03-07,fruits,kansk,199,64961
2025-03-07,vegetables,krasnoyarsk,197,47327
2025-03-07,vegetables,irkutsk,200,42894
2025-03-07,vegetables,kansk,198,34182
2025-03-07,greens,krasnoyarsk,196,26685
2025-03-07,greens,irkutsk,200,31045
2025-03-07,greens,kansk,199,26198
2025-03-07,flowers,krasnoyarsk,197,155669
2025-03-07,flowers,irkutsk,199,164787
2025-03-07,flowers,kansk,199,196066
2025-03-08,mushrooms,krasnoyarsk,196,89203
2025-03-08,mushrooms,irkutsk,198,86397
2025-03-08,mushrooms,kansk,199,102701
2025-03-08,fruits,krasnoyarsk,201,61648
2025-03-08,fruits,irkutsk,198,63591
2025-03-08,fruits,kansk,199,54848
2025-03-08,vegetables,krasnoyarsk,197,48404
2025-03-08,vegetables,irkutsk,198,38291
2025-03-08,vegetables,kansk,199,37541
2025-03-08,greens,krasnoyarsk,196,27996
2025-03-08,greens,irkutsk,201,33195
2025-03-08,greens,kansk,197,36346
2025-03-08,flowers,krasnoyarsk,199,192190
2025-03-08,flowers,irkutsk,198,173541
2025-03-08,flowers,kansk,201,166068
2025-03-09,mushrooms,krasnoyarsk,200,114624
2025-03-09,mushrooms,irkutsk,201,113114
2025-03-09,mushrooms,kansk,199,92246
2025-03-09,fruits,krasnoyarsk,199,52631
2025-03-09,fruits,irkutsk,199,51686
2025-03-09,fruits,kansk,200,57014
2025-03-09,vegetables,krasnoyarsk,197,40160
2025-03-09,vegetables,irkutsk,198,34715
2025-03-09,vegetables,kansk,202,42619
2025-03-09,greens,krasnoyarsk,200,28104
2025-03-09,greens,irkutsk,200,27864
2025-03-09,greens,kansk,196,27743
2025-03-09,flowers,krasnoyarsk,200,130718
2025-03-09,flowers,irkutsk,201,169722
2025-03-09,flowers,kansk,201,134802
2025-03-10,mushrooms,krasnoyarsk,200,98100
2025-03-10,mushrooms,irkutsk,200,100600
2025-03-10,mushrooms,kansk,203,98509
2025-03-10,fruits,krasnoyarsk,200,63138
2025-03-10,fruits,irkutsk,201,60987
2025-03-10,fruits,kansk,204,66960
2025-03-10,vegetables,krasnoyarsk,199,43571
2025-03-10,vegetables,irkutsk,198,44023
2025-03-10,vegetables,kansk,202,35816
2025-03-10,greens,krasnoyarsk,197,27524
2025-03-10,greens,irkutsk,198,31515
2025-03-10,greens,kansk,200,30916
2025-03-10,flowers,krasnoyarsk,200,159574
2025-03-10,flowers,irkutsk,198,132079
2025-03-10,flowers,kansk,204,171482
2025-03-11,mushrooms,krasnoyarsk,196,98899
2025-03-11,mushrooms,irkutsk,200,92508
2025-03-11,mushrooms,kansk,197,113999
2025-03-11,fruits,krasnoyarsk,199,59502
2025-03-11,fruits,irkutsk,201,53130
2025-03-11,fruits,kansk,198,66306
2025-03-11,vegetables,krasnoyarsk,200,40072
2025-03-11,vegetables,irkutsk,202,44290
2025-03-11,vegetables,kansk,202,41539
2025-03-11,greens,krasnoyarsk,197,27489
2025-03-11,greens,irkutsk,201,32732
2025-03-11,greens,kansk,201,30011
2025-03-11,flowers,krasnoyarsk,203,201749
2025-03-11,flowers,irkutsk,201,154661
2025-03-11,flowers,kansk,198,191602
2025-03-12,mushrooms,krasnoyarsk,200,115180
2025-03-12,mushrooms,irkutsk,200,87952
2025-03-12,mushrooms,kansk,198,93545
2025-03-12,fruits,krasnoyarsk,197,55347
2025-03-12,fruits,irkutsk,201,61863
2025-03-12,fruits,kansk,202,62991
2025-03-12,vegetables,krasnoyarsk,202,41973
2025-03-12,vegetables,irkutsk,198,41389
2025-03-12,vegetables,kansk,201,37751
2025-03-12,greens,krasnoyarsk,199,34828
2025-03-12,greens,irkutsk,199,29915
2025-03-12,greens,kansk,200,30532
2025-03-12,flowers,krasnoyarsk,196,175559
2025-03-12,flowers,irkutsk,197,136751
2025-03-12,flowers,kansk,198,162146
2025-03-13,mushrooms,krasnoyarsk,202,97701
2025-03-13,mushrooms,irkutsk,195,98621
2025-03-13,mushrooms,kansk,199,108701
2025-03-13,fruits,krasnoyarsk,201,61106
2025-03-13,fruits,irkutsk,199,59035
2025-03-13,fruits,kansk,200,66200
2025-03-13,vegetables,krasnoyarsk,201,37327
2025-03-13,vegetables,irkutsk,197,39496
2025-03-13,vegetables,kansk,201,38996
2025-03-13,greens,krasnoyarsk,202,27160
2025-03-13,greens,irkutsk,199,31885
2025-03-13,greens,kansk,201,31589
2025-03-13,flowers,krasnoyarsk,197,158098
2025-03-13,flowers,irkutsk,199,155164
2025-03-13,flowers,kansk,197,187626
2025-03-14,mushrooms,krasnoyarsk,200,117208
2025-03-14,mushrooms,irkutsk,202,81585
2025-03-14,mushrooms,kansk,198,104569
2025-03-14,fruits,krasnoyarsk,203,61454
2025-03-14,fruits,irkutsk,197,63954
2025-03-14,fruits,kansk,203,64543
2025-03-14,vegetables,krasnoyarsk,202,40494
2025-03-14,vegetables,irkutsk,197,35660
2025-03-14,vegetables,kansk,198,40791
2025-03-14,greens,krasnoyarsk,194,24866
2025-03-14,greens,irkutsk,197,27629
2025-03-14,greens,kansk,201,33442
2025-03-14,flowers,krasnoyarsk,201,163758
2025-03-14,flowers,irkutsk,201,173836
2025-03-14,flowers,kansk,201,115717
2025-03-15,mushrooms,krasnoyarsk,201,100988
2025-03-15,mushrooms,irkutsk,204,85747
2025-03-15,mushrooms,kansk,199,82694
2025-03-15,fruits,krasnoyarsk,203,54844
2025-03-15,fruits,irkutsk,200,61678
2025-03-15,fruits,kansk,201,69250
2025-03-15,vegetables,krasnoyarsk,199,42406
2025-03-15,vegetables,irkutsk,200,29310
2025-03-15,vegetables,kansk,202,31875
2025-03-15,greens,krasnoyarsk,196,27539
2025-03-15,greens,irkutsk,200,35072
2025-03-15,greens,kansk,200,30818
2025-03-15,flowers,krasnoyarsk,197,165608
2025-03-15,flowers,irkutsk,199,147880
2025-03-15,flowers,kansk,197,154359
2025-03-16,mushrooms,krasnoyarsk,197,106224
2025-03-16,mushrooms,irkutsk,200,114474
2025-03-16,mushrooms,kansk,197,83543
2025-03-16,fruits,krasnoyarsk,200,61474
2025-03-16,fruits,irkutsk,203,61770
2025-03-16,fruits,kansk,199,67661
2025-03-16,vegetables,krasnoyarsk,199,39533
2025-03-16,vegetables,irkutsk,200,36596
2025-03-16,vegetables,kansk,201,37524
2025-03-16,greens,krasnoyarsk,199,32027
2025-03-16,greens,irkutsk,197,26437
2025-03-16,greens,kansk,198,29442
2025-03-16,flowers,krasnoyarsk,197,125707
2025-03-16,flowers,irkutsk,199,143512
2025-03-16,flowers,kansk,201,136416
2025-03-17,mushrooms,krasnoyarsk,199,111738
2025-03-17,mushrooms,irkutsk,197,113540
2025-03-17,mushrooms,kansk,201,89901
2025-03-17,fruits,krasnoyarsk,198,50252
2025-03-17,fruits,irkutsk,201,59582
2025-03-17,fruits,kansk,202,56953
2025-03-17,vegetables,krasnoyarsk,203,36933
2025-03-17,vegetables,irkutsk,201,37922
2025-03-17,vegetables,kansk,198,38865
2025-03-17,greens,krasnoyarsk,197,30060
2025-03-17,greens,irkutsk,204,35579
2025-03-17,greens,kansk,200,29400
2025-03-17,flowers,krasnoyarsk,199,163896
2025-03-17,flowers,irkutsk,198,138693
2025-03-17,flowers,kansk,198,160714
2025-03-18,mushrooms,krasnoyarsk,198,107254
2025-03-18,mushrooms,irkutsk,196,85416
2025-03-18,mushrooms,kansk,200,91472
2025-03-18,fruits,krasnoyarsk,199,64525
2025-03-18,fruits,irkutsk,202,56129
2025-03-18,fruits,kansk,198,45741
2025-03-18,vegetables,krasnoyarsk,199,40916
2025-03-18,vegetables,irkutsk,200,42330
2025-03-18,vegetables,kansk,200,37204
2025-03-18,greens,krasnoyarsk,202,26781
2025-03-18,greens,irkutsk,200,24184
2025-03-18,greens,kansk,201,30779
2025-03-18,flowers,krasnoyarsk,201,164415
2025-03-18,flowers,irkutsk,202,165502
2025-03-18,flowers,kansk,200,183390
2025-03-19,mushrooms,krasnoyarsk,197,87422
2025-03-19,mushrooms,irkutsk,200,83730
2025-03-19,mushrooms,kansk,197,80704
2025-03-19,fruits,krasnoyarsk,196,63594
2025-03-19,fruits,irkutsk,201,64798
2025-03-19,fruits,kansk,196,50321
2025-03-19,vegetables,krasnoyarsk,199,35097
2025-03-19,vegetables,irkutsk,199,36438
2025-03-19,vegetables,kansk,202,37877
2025-03-19,greens,krasnoyarsk,196,27873
2025-03-19,greens,irkutsk,201,32433
2025-03-19,greens,kansk,197,27920
